instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15022594,58682,NIFTY2570326100PE,NIFTY,0,7/3/2025,26100,0.05,75,PE,NFO-OPT,NFO
14731266,57544,NIFTY2570326050CE,NIFTY,0,7/3/2025,26050,0.05,75,CE,NFO-OPT,NFO
14525698,56741,NIFTY2570325250CE,NIFTY,0,7/3/2025,25250,0.05,75,CE,NFO-OPT,NFO
14529026,56754,NIFTY2570325250PE,NIFTY,0,7/3/2025,25250,0.05,75,PE,NFO-OPT,NFO
14525186,56739,NIFTY2570325200CE,NIFTY,0,7/3/2025,25200,0.05,75,CE,NFO-OPT,NFO
14525442,56740,NIFTY2570325200PE,NIFTY,0,7/3/2025,25200,0.05,75,PE,NFO-OPT,NFO
14523650,56733,NIFTY2570325150CE,NIFTY,0,7/3/2025,25150,0.05,75,CE,NFO-OPT,NFO
14524930,56738,NIFTY2570325150PE,NIFTY,0,7/3/2025,25150,0.05,75,PE,NFO-OPT,NFO
14522626,56729,NIFTY2570325100CE,NIFTY,0,7/3/2025,25100,0.05,75,CE,NFO-OPT,NFO
14523394,56732,NIFTY2570325100PE,NIFTY,0,7/3/2025,25100,0.05,75,PE,NFO-OPT,NFO
14516482,56705,NIFTY2570325050CE,NIFTY,0,7/3/2025,25050,0.05,75,CE,NFO-OPT,NFO
14522370,56728,NIFTY2570325050PE,NIFTY,0,7/3/2025,25050,0.05,75,PE,NFO-OPT,NFO
14514946,56699,NIFTY2570325000CE,NIFTY,0,7/3/2025,25000,0.05,75,CE,NFO-OPT,NFO
14516226,56704,NIFTY2570325000PE,NIFTY,0,7/3/2025,25000,0.05,75,PE,NFO-OPT,NFO
14511362,56685,NIFTY2570324950CE,NIFTY,0,7/3/2025,24950,0.05,75,CE,NFO-OPT,NFO
14514690,56698,NIFTY2570324950PE,NIFTY,0,7/3/2025,24950,0.05,75,PE,NFO-OPT,NFO
14507778,56671,NIFTY2570324900CE,NIFTY,0,7/3/2025,24900,0.05,75,CE,NFO-OPT,NFO
14511106,56684,NIFTY2570324900PE,NIFTY,0,7/3/2025,24900,0.05,75,PE,NFO-OPT,NFO
14492674,56612,NIFTY2570324850CE,NIFTY,0,7/3/2025,24850,0.05,75,CE,NFO-OPT,NFO
14507522,56670,NIFTY2570324850PE,NIFTY,0,7/3/2025,24850,0.05,75,PE,NFO-OPT,NFO
14490882,56605,NIFTY2570324800CE,NIFTY,0,7/3/2025,24800,0.05,75,CE,NFO-OPT,NFO
14492418,56611,NIFTY2570324800PE,NIFTY,0,7/3/2025,24800,0.05,75,PE,NFO-OPT,NFO
14488322,56595,NIFTY2570324750CE,NIFTY,0,7/3/2025,24750,0.05,75,CE,NFO-OPT,NFO
14490626,56604,NIFTY2570324750PE,NIFTY,0,7/3/2025,24750,0.05,75,PE,NFO-OPT,NFO
14487810,56593,NIFTY2570324700CE,NIFTY,0,7/3/2025,24700,0.05,75,CE,NFO-OPT,NFO
14488066,56594,NIFTY2570324700PE,NIFTY,0,7/3/2025,24700,0.05,75,PE,NFO-OPT,NFO
14474498,56541,NIFTY2570324650CE,NIFTY,0,7/3/2025,24650,0.05,75,CE,NFO-OPT,NFO
14487554,56592,NIFTY2570324650PE,NIFTY,0,7/3/2025,24650,0.05,75,PE,NFO-OPT,NFO
14472450,56533,NIFTY2570324600CE,NIFTY,0,7/3/2025,24600,0.05,75,CE,NFO-OPT,NFO
14474242,56540,NIFTY2570324600PE,NIFTY,0,7/3/2025,24600,0.05,75,PE,NFO-OPT,NFO
14463490,56498,NIFTY2570324550CE,NIFTY,0,7/3/2025,24550,0.05,75,CE,NFO-OPT,NFO
14472194,56532,NIFTY2570324550PE,NIFTY,0,7/3/2025,24550,0.05,75,PE,NFO-OPT,NFO
14462978,56496,NIFTY2570324500CE,NIFTY,0,7/3/2025,24500,0.05,75,CE,NFO-OPT,NFO
14463234,56497,NIFTY2570324500PE,NIFTY,0,7/3/2025,24500,0.05,75,PE,NFO-OPT,NFO
14458882,56480,NIFTY2570324450CE,NIFTY,0,7/3/2025,24450,0.05,75,CE,NFO-OPT,NFO
14462722,56495,NIFTY2570324450PE,NIFTY,0,7/3/2025,24450,0.05,75,PE,NFO-OPT,NFO
14457346,56474,NIFTY2570324400CE,NIFTY,0,7/3/2025,24400,0.05,75,CE,NFO-OPT,NFO
14458626,56479,NIFTY2570324400PE,NIFTY,0,7/3/2025,24400,0.05,75,PE,NFO-OPT,NFO
14455298,56466,NIFTY2570324350CE,NIFTY,0,7/3/2025,24350,0.05,75,CE,NFO-OPT,NFO
14457090,56473,NIFTY2570324350PE,NIFTY,0,7/3/2025,24350,0.05,75,PE,NFO-OPT,NFO
14454786,56464,NIFTY2570324300CE,NIFTY,0,7/3/2025,24300,0.05,75,CE,NFO-OPT,NFO
14455042,56465,NIFTY2570324300PE,NIFTY,0,7/3/2025,24300,0.05,75,PE,NFO-OPT,NFO
14451714,56452,NIFTY2570324250CE,NIFTY,0,7/3/2025,24250,0.05,75,CE,NFO-OPT,NFO
14454530,56463,NIFTY2570324250PE,NIFTY,0,7/3/2025,24250,0.05,75,PE,NFO-OPT,NFO
14448898,56441,NIFTY2570324200CE,NIFTY,0,7/3/2025,24200,0.05,75,CE,NFO-OPT,NFO
14451458,56451,NIFTY2570324200PE,NIFTY,0,7/3/2025,24200,0.05,75,PE,NFO-OPT,NFO
14447618,56436,NIFTY2570324150CE,NIFTY,0,7/3/2025,24150,0.05,75,CE,NFO-OPT,NFO
14448642,56440,NIFTY2570324150PE,NIFTY,0,7/3/2025,24150,0.05,75,PE,NFO-OPT,NFO
14446338,56431,NIFTY2570324100CE,NIFTY,0,7/3/2025,24100,0.05,75,CE,NFO-OPT,NFO
14447362,56435,NIFTY2570324100PE,NIFTY,0,7/3/2025,24100,0.05,75,PE,NFO-OPT,NFO
14445826,56429,NIFTY2570324050CE,NIFTY,0,7/3/2025,24050,0.05,75,CE,NFO-OPT,NFO
14446082,56430,NIFTY2570324050PE,NIFTY,0,7/3/2025,24050,0.05,75,PE,NFO-OPT,NFO
14445058,56426,NIFTY2570324000CE,NIFTY,0,7/3/2025,24000,0.05,75,CE,NFO-OPT,NFO
14445314,56427,NIFTY2570324000PE,NIFTY,0,7/3/2025,24000,0.05,75,PE,NFO-OPT,NFO
14444546,56424,NIFTY2570323950CE,NIFTY,0,7/3/2025,23950,0.05,75,CE,NFO-OPT,NFO
14444802,56425,NIFTY2570323950PE,NIFTY,0,7/3/2025,23950,0.05,75,PE,NFO-OPT,NFO
14424834,56347,NIFTY2570323900CE,NIFTY,0,7/3/2025,23900,0.05,75,CE,NFO-OPT,NFO
14444034,56422,NIFTY2570323900PE,NIFTY,0,7/3/2025,23900,0.05,75,PE,NFO-OPT,NFO
14404354,56267,NIFTY2570323850CE,NIFTY,0,7/3/2025,23850,0.05,75,CE,NFO-OPT,NFO
14424578,56346,NIFTY2570323850PE,NIFTY,0,7/3/2025,23850,0.05,75,PE,NFO-OPT,NFO
14398210,56243,NIFTY2570323800CE,NIFTY,0,7/3/2025,23800,0.05,75,CE,NFO-OPT,NFO
14404098,56266,NIFTY2570323800PE,NIFTY,0,7/3/2025,23800,0.05,75,PE,NFO-OPT,NFO
14397698,56241,NIFTY2570323750CE,NIFTY,0,7/3/2025,23750,0.05,75,CE,NFO-OPT,NFO
14397954,56242,NIFTY2570323750PE,NIFTY,0,7/3/2025,23750,0.05,75,PE,NFO-OPT,NFO
14395138,56231,NIFTY2570323700CE,NIFTY,0,7/3/2025,23700,0.05,75,CE,NFO-OPT,NFO
14397442,56240,NIFTY2570323700PE,NIFTY,0,7/3/2025,23700,0.05,75,PE,NFO-OPT,NFO
14393602,56225,NIFTY2570323650CE,NIFTY,0,7/3/2025,23650,0.05,75,CE,NFO-OPT,NFO
14394882,56230,NIFTY2570323650PE,NIFTY,0,7/3/2025,23650,0.05,75,PE,NFO-OPT,NFO
14391554,56217,NIFTY2570323600CE,NIFTY,0,7/3/2025,23600,0.05,75,CE,NFO-OPT,NFO
14393346,56224,NIFTY2570323600PE,NIFTY,0,7/3/2025,23600,0.05,75,PE,NFO-OPT,NFO
14385922,56195,NIFTY2570323550CE,NIFTY,0,7/3/2025,23550,0.05,75,CE,NFO-OPT,NFO
14389762,56210,NIFTY2570323550PE,NIFTY,0,7/3/2025,23550,0.05,75,PE,NFO-OPT,NFO
14384386,56189,NIFTY2570323500CE,NIFTY,0,7/3/2025,23500,0.05,75,CE,NFO-OPT,NFO
14385666,56194,NIFTY2570323500PE,NIFTY,0,7/3/2025,23500,0.05,75,PE,NFO-OPT,NFO
14377986,56164,NIFTY2570323450CE,NIFTY,0,7/3/2025,23450,0.05,75,CE,NFO-OPT,NFO
14384130,56188,NIFTY2570323450PE,NIFTY,0,7/3/2025,23450,0.05,75,PE,NFO-OPT,NFO
14366722,56120,NIFTY2570323400CE,NIFTY,0,7/3/2025,23400,0.05,75,CE,NFO-OPT,NFO
14376450,56158,NIFTY2570323400PE,NIFTY,0,7/3/2025,23400,0.05,75,PE,NFO-OPT,NFO
14361858,56101,NIFTY2570323350CE,NIFTY,0,7/3/2025,23350,0.05,75,CE,NFO-OPT,NFO
14366466,56119,NIFTY2570323350PE,NIFTY,0,7/3/2025,23350,0.05,75,PE,NFO-OPT,NFO
14359810,56093,NIFTY2570323300CE,NIFTY,0,7/3/2025,23300,0.05,75,CE,NFO-OPT,NFO
14360066,56094,NIFTY2570323300PE,NIFTY,0,7/3/2025,23300,0.05,75,PE,NFO-OPT,NFO
14358786,56089,NIFTY2570323250CE,NIFTY,0,7/3/2025,23250,0.05,75,CE,NFO-OPT,NFO
14359042,56090,NIFTY2570323250PE,NIFTY,0,7/3/2025,23250,0.05,75,PE,NFO-OPT,NFO
14358274,56087,NIFTY2570323200CE,NIFTY,0,7/3/2025,23200,0.05,75,CE,NFO-OPT,NFO
14358530,56088,NIFTY2570323200PE,NIFTY,0,7/3/2025,23200,0.05,75,PE,NFO-OPT,NFO
14357762,56085,NIFTY2570323150CE,NIFTY,0,7/3/2025,23150,0.05,75,CE,NFO-OPT,NFO
14358018,56086,NIFTY2570323150PE,NIFTY,0,7/3/2025,23150,0.05,75,PE,NFO-OPT,NFO
14357250,56083,NIFTY2570323100CE,NIFTY,0,7/3/2025,23100,0.05,75,CE,NFO-OPT,NFO
14357506,56084,NIFTY2570323100PE,NIFTY,0,7/3/2025,23100,0.05,75,PE,NFO-OPT,NFO
14334210,55993,NIFTY2570323050CE,NIFTY,0,7/3/2025,23050,0.05,75,CE,NFO-OPT,NFO
14356994,56082,NIFTY2570323050PE,NIFTY,0,7/3/2025,23050,0.05,75,PE,NFO-OPT,NFO
14333186,55989,NIFTY2570323000CE,NIFTY,0,7/3/2025,23000,0.05,75,CE,NFO-OPT,NFO
14333442,55990,NIFTY2570323000PE,NIFTY,0,7/3/2025,23000,0.05,75,PE,NFO-OPT,NFO
14332162,55985,NIFTY2570322950CE,NIFTY,0,7/3/2025,22950,0.05,75,CE,NFO-OPT,NFO
14332930,55988,NIFTY2570322950PE,NIFTY,0,7/3/2025,22950,0.05,75,PE,NFO-OPT,NFO
14331650,55983,NIFTY2570322900CE,NIFTY,0,7/3/2025,22900,0.05,75,CE,NFO-OPT,NFO
14331906,55984,NIFTY2570322900PE,NIFTY,0,7/3/2025,22900,0.05,75,PE,NFO-OPT,NFO
14331138,55981,NIFTY2570322850CE,NIFTY,0,7/3/2025,22850,0.05,75,CE,NFO-OPT,NFO
14331394,55982,NIFTY2570322850PE,NIFTY,0,7/3/2025,22850,0.05,75,PE,NFO-OPT,NFO
14330626,55979,NIFTY2570322800CE,NIFTY,0,7/3/2025,22800,0.05,75,CE,NFO-OPT,NFO
14330882,55980,NIFTY2570322800PE,NIFTY,0,7/3/2025,22800,0.05,75,PE,NFO-OPT,NFO
10255362,40060,NIFTY2571025650CE,NIFTY,0,7/10/2025,25650,0.05,75,CE,NFO-OPT,NFO
10255618,40061,NIFTY2571025650PE,NIFTY,0,7/10/2025,25650,0.05,75,PE,NFO-OPT,NFO
10254850,40058,NIFTY2571025600CE,NIFTY,0,7/10/2025,25600,0.05,75,CE,NFO-OPT,NFO
10255106,40059,NIFTY2571025600PE,NIFTY,0,7/10/2025,25600,0.05,75,PE,NFO-OPT,NFO
10255874,40062,NIFTY2571025700CE,NIFTY,0,7/10/2025,25700,0.05,75,CE,NFO-OPT,NFO
10257666,40069,NIFTY2571025700PE,NIFTY,0,7/10/2025,25700,0.05,75,PE,NFO-OPT,NFO
10253058,40051,NIFTY2571025550CE,NIFTY,0,7/10/2025,25550,0.05,75,CE,NFO-OPT,NFO
10254594,40057,NIFTY2571025550PE,NIFTY,0,7/10/2025,25550,0.05,75,PE,NFO-OPT,NFO
10257922,40070,NIFTY2571025750CE,NIFTY,0,7/10/2025,25750,0.05,75,CE,NFO-OPT,NFO
10258178,40071,NIFTY2571025750PE,NIFTY,0,7/10/2025,25750,0.05,75,PE,NFO-OPT,NFO
10252546,40049,NIFTY2571025500CE,NIFTY,0,7/10/2025,25500,0.05,75,CE,NFO-OPT,NFO
10252802,40050,NIFTY2571025500PE,NIFTY,0,7/10/2025,25500,0.05,75,PE,NFO-OPT,NFO
10258434,40072,NIFTY2571025800CE,NIFTY,0,7/10/2025,25800,0.05,75,CE,NFO-OPT,NFO
10258690,40073,NIFTY2571025800PE,NIFTY,0,7/10/2025,25800,0.05,75,PE,NFO-OPT,NFO
10252034,40047,NIFTY2571025450CE,NIFTY,0,7/10/2025,25450,0.05,75,CE,NFO-OPT,NFO
10252290,40048,NIFTY2571025450PE,NIFTY,0,7/10/2025,25450,0.05,75,PE,NFO-OPT,NFO
10258946,40074,NIFTY2571025850CE,NIFTY,0,7/10/2025,25850,0.05,75,CE,NFO-OPT,NFO
10259202,40075,NIFTY2571025850PE,NIFTY,0,7/10/2025,25850,0.05,75,PE,NFO-OPT,NFO
10250754,40042,NIFTY2571025400CE,NIFTY,0,7/10/2025,25400,0.05,75,CE,NFO-OPT,NFO
10251778,40046,NIFTY2571025400PE,NIFTY,0,7/10/2025,25400,0.05,75,PE,NFO-OPT,NFO
10259458,40076,NIFTY2571025900CE,NIFTY,0,7/10/2025,25900,0.05,75,CE,NFO-OPT,NFO
10259714,40077,NIFTY2571025900PE,NIFTY,0,7/10/2025,25900,0.05,75,PE,NFO-OPT,NFO
10250242,40040,NIFTY2571025350CE,NIFTY,0,7/10/2025,25350,0.05,75,CE,NFO-OPT,NFO
10250498,40041,NIFTY2571025350PE,NIFTY,0,7/10/2025,25350,0.05,75,PE,NFO-OPT,NFO
10259970,40078,NIFTY2571025950CE,NIFTY,0,7/10/2025,25950,0.05,75,CE,NFO-OPT,NFO
10260226,40079,NIFTY2571025950PE,NIFTY,0,7/10/2025,25950,0.05,75,PE,NFO-OPT,NFO
10249730,40038,NIFTY2571025300CE,NIFTY,0,7/10/2025,25300,0.05,75,CE,NFO-OPT,NFO
10249986,40039,NIFTY2571025300PE,NIFTY,0,7/10/2025,25300,0.05,75,PE,NFO-OPT,NFO
10260482,40080,NIFTY2571026000CE,NIFTY,0,7/10/2025,26000,0.05,75,CE,NFO-OPT,NFO
10260994,40082,NIFTY2571026000PE,NIFTY,0,7/10/2025,26000,0.05,75,PE,NFO-OPT,NFO
10261762,40085,NIFTY2571026050PE,NIFTY,0,7/10/2025,26050,0.05,75,PE,NFO-OPT,NFO
10296066,40219,NIFTY2571027400CE,NIFTY,0,7/10/2025,27400,0.05,75,CE,NFO-OPT,NFO
10297858,40226,NIFTY2571027400PE,NIFTY,0,7/10/2025,27400,0.05,75,PE,NFO-OPT,NFO
10295554,40217,NIFTY2571027350CE,NIFTY,0,7/10/2025,27350,0.05,75,CE,NFO-OPT,NFO
10295810,40218,NIFTY2571027350PE,NIFTY,0,7/10/2025,27350,0.05,75,PE,NFO-OPT,NFO
10292994,40207,NIFTY2571027300CE,NIFTY,0,7/10/2025,27300,0.05,75,CE,NFO-OPT,NFO
10295298,40216,NIFTY2571027300PE,NIFTY,0,7/10/2025,27300,0.05,75,PE,NFO-OPT,NFO
10292226,40204,NIFTY2571027250CE,NIFTY,0,7/10/2025,27250,0.05,75,CE,NFO-OPT,NFO
10292738,40206,NIFTY2571027250PE,NIFTY,0,7/10/2025,27250,0.05,75,PE,NFO-OPT,NFO
10290178,40196,NIFTY2571027200CE,NIFTY,0,7/10/2025,27200,0.05,75,CE,NFO-OPT,NFO
10291970,40203,NIFTY2571027200PE,NIFTY,0,7/10/2025,27200,0.05,75,PE,NFO-OPT,NFO
10284034,40172,NIFTY2571027150CE,NIFTY,0,7/10/2025,27150,0.05,75,CE,NFO-OPT,NFO
10289922,40195,NIFTY2571027150PE,NIFTY,0,7/10/2025,27150,0.05,75,PE,NFO-OPT,NFO
10281474,40162,NIFTY2571027100CE,NIFTY,0,7/10/2025,27100,0.05,75,CE,NFO-OPT,NFO
10283778,40171,NIFTY2571027100PE,NIFTY,0,7/10/2025,27100,0.05,75,PE,NFO-OPT,NFO
10280450,40158,NIFTY2571027050CE,NIFTY,0,7/10/2025,27050,0.05,75,CE,NFO-OPT,NFO
10281218,40161,NIFTY2571027050PE,NIFTY,0,7/10/2025,27050,0.05,75,PE,NFO-OPT,NFO
10279938,40156,NIFTY2571027000CE,NIFTY,0,7/10/2025,27000,0.05,75,CE,NFO-OPT,NFO
10280194,40157,NIFTY2571027000PE,NIFTY,0,7/10/2025,27000,0.05,75,PE,NFO-OPT,NFO
10279426,40154,NIFTY2571026950CE,NIFTY,0,7/10/2025,26950,0.05,75,CE,NFO-OPT,NFO
10279682,40155,NIFTY2571026950PE,NIFTY,0,7/10/2025,26950,0.05,75,PE,NFO-OPT,NFO
10278914,40152,NIFTY2571026900CE,NIFTY,0,7/10/2025,26900,0.05,75,CE,NFO-OPT,NFO
10279170,40153,NIFTY2571026900PE,NIFTY,0,7/10/2025,26900,0.05,75,PE,NFO-OPT,NFO
